billing_id,customer_id,tenure,monthly_charges,total_charges
4916,0701-TJSEF,9,68.25,576.95
4917,5712-VBOXD,4,20.15,68.45
4918,6629-LADHQ,2,50.95,123.05
4919,8945-GRKHX,1,78.65,78.65
4920,1559-DTODC,19,25.15,468.35
4921,4797-MIWUM,7,20.25,174.7
4922,6959-UWKHF,1,42.9,42.9
4923,8720-RQSBJ,1,44,44
4924,4537-CIBHB,9,20.25,172.35
4925,3815-SLMEF,3,34.25,139.35
4926,5154-VEKBL,9,58.5,539.85
4927,4324-AHJKS,5,55.8,300.4
4928,4355-CVPVS,56,88.9,4968
4929,4495-LHSSK,18,57.65,992.7
4930,5655-JSMZM,49,96.2,4718.25
4931,5915-ANOEI,70,79.15,5536.5
4932,9861-PDSZP,72,108.05,7806.6
4933,4505-EXZHB,6,74.4,434.1
4934,7225-CBZPL,17,94.8,1563.9
4935,6704-UTUKK,29,45.9,1332.4
4936,4587-VVTOX,6,105.3,545.2
4937,2019-HDCZY,63,102.6,6296.75
4938,4652-NNHNY,16,73.85,1284.2
4939,8788-DOXSU,59,61.35,3645.5
4940,7404-JLKQG,3,57.55,161.45
4941,7421-ZLUPA,8,29.25,226.95
4942,8972-HJWNV,7,84.55,646.85
4943,3274-NSDWE,68,19.6,1441.65
4944,2632-IVXVF,68,111.75,7511.3
4945,3692-JHONH,52,106.5,5621.85
4946,8915-NNTRC,72,107.7,7919.8
4947,5914-GXMDA,32,19.3,593.2
4948,7463-IFMQU,72,20.05,1423.65
4949,2920-RNCEZ,1,69.95,69.95
4950,2541-YGPKE,42,63.7,2763.35
4951,8515-OCTJS,25,24.75,692.1
4952,5382-TEMLV,45,50.9,2298.55
4953,3441-CGZJH,43,60.4,2640.55
4954,9592-ERDKV,37,79.25,2911.8
4955,2860-RANUS,20,85.8,1727.5
4956,5261-QSHQM,4,24.45,86.6
4957,4778-IZARL,63,110.1,6705.7
4958,0432-CAJZV,3,90.7,237.65
4959,7008-LZVOZ,66,25.3,1672.35
4960,8868-WOZGU,28,105.7,2979.5
4961,1200-TUZHR,8,85.2,695.75
4962,9365-CSLBQ,71,24.35,1654.6
4963,1334-FJSVR,1,24.25,24.25
4964,5884-FBCTL,72,25.1,1857.85
4965,7130-CTCUS,16,54.55,825.1
4966,6242-FEGFD,66,96.6,6424.25
4967,7625-XCQRH,11,76.5,837.95
4968,6194-HBGQN,51,81.15,4126.2
4969,7634-WSWDB,8,38.5,330.8
4970,6986-IXNDM,14,92.9,1337.45
4971,1731-TVIUK,4,93.5,362.2
4972,2987-BJXIK,70,84.7,5991.05
4973,9769-TSBZE,70,66,4891.5
4974,0406-BPDVR,54,101.5,5373.1
4975,0618-XWMSS,28,74.9,2068.55
4976,1395-WSWXR,24,20.75,487.05
4977,6023-GSSXW,69,61.45,4131.2
4978,6752-APNJL,42,54.5,2301.15
4979,5276-KQWHG,2,69.6,131.65
4980,0420-HLGXF,39,99.75,4036
4981,7446-KQISO,45,109.75,4900.65
4982,9823-EALYC,72,80.85,5727.45
4983,0582-AVCLN,38,20.3,743.05
4984,5803-NQJZO,72,67.8,4804.65
4985,2565-JSLRY,1,24.05,24.05
4986,2607-DHDAK,72,19.8,1414.65
4987,1073-XXCZD,55,25.7,1443.65
4988,0743-HRVFF,51,56.15,2898.95
4989,4006-HKYHO,63,86.7,5309.5
4990,3727-JEZTU,1,20.4,20.4
4991,8143-ETQTI,23,19.65,451.55
4992,6689-KXGBO,1,50.55,50.55
4993,9667-TKTVZ,2,54.35,117.05
4994,3657-COGMW,52,108.1,5839.3
4995,8570-KLJYJ,36,54.45,1893.5
4996,7754-IXRMC,1,45.35,45.35
4997,9473-CBZOP,28,59,1654.45
4998,2969-WGHQO,7,69.45,477.05
4999,6615-NGGZJ,14,100.55,1415.55
5000,4334-HOWRP,72,64.95,4546
5001,4255-DDUOU,1,20.5,20.5
5002,5863-OOKCL,10,18.85,163.2
5003,1686-STUHN,42,19.8,849.9
5004,1329-VHWNP,7,25.05,189.95
5005,2984-MIIZL,4,74.8,321.9
5006,0266-GMEAO,72,114.3,8058.55
5007,5590-YRFJT,20,24.45,482.8
5008,5574-NXZIU,63,109.2,7049.75
5009,0019-GFNTW,56,45.05,2560.1
5010,4256-ZWTZI,5,51,286.8
5011,8309-PPCED,72,110.45,7982.5
5012,4098-NAUKP,68,84.65,5683.6
5013,5196-WPYOW,67,60.05,3994.05
5014,4608-LCIMN,8,44.65,369.15
5015,1485-YDHMM,52,93.25,4631.7
5016,4054-CUMIA,18,20.25,401.95
5017,0603-TPMIB,59,25.45,1534.05
5018,2525-GVKQU,60,20.6,1093
5019,8161-QYMTT,7,94.1,701.3
5020,9581-GVBXT,59,34.8,1980.3
5021,5862-BRIXZ,46,60.75,2893.4
5022,5404-GGUKR,5,51.35,262.3
5023,3308-JSGML,59,64.05,3886.85
5024,2126-GSEGL,70,84.8,5917.55
5025,3677-TNKIO,14,71,914
5026,0440-QEXBZ,44,50.15,2139.1
5027,2434-EEVDB,64,94.6,5948.7
5028,6762-QVYJO,58,59.75,3624.35
5029,6199-IWKGC,46,100.25,4753.85
5030,2675-DHUTR,58,98.9,5780.7
5031,8152-VETUR,72,97.7,6869.7
5032,9667-EQRXU,30,40.3,1172.95
5033,7446-YPODE,11,60.25,662.95
5034,9522-BNTHX,34,56.25,1765.95
5035,4676-WLUHT,54,46.2,2431.95
5036,3329-WDIOK,3,50.6,155.35
5037,7980-MHFLQ,72,24.9,1859.2
5038,2873-ZLIWT,40,84.85,3303.05
5039,3415-TAILE,2,65.7,134.35
5040,0757-WCUUZ,54,63.35,3409.1
5041,1629-DQQVB,14,50.1,709.5
5042,1915-IOFGU,1,70.5,70.5
5043,3045-XETSH,10,94.85,953.45
5044,0374-AACSZ,1,50.15,50.15
5045,7239-HZZCX,1,19.75,19.75
5046,4872-VXRIL,56,64.65,3665.55
5047,9140-CZQZZ,68,79.6,5515.8
5048,3423-HHXAO,14,19.5,272
5049,9938-TKDGL,68,99.55,6668
5050,0531-ZZJWQ,55,74,4052.4
5051,6537-QLGEX,16,38.9,664.4
5052,2688-BHGOG,9,79.55,718.55
5053,7683-CBDKJ,14,65.45,937.6
5054,0946-CLJTI,58,98.7,5812.6
5055,3160-TYXLT,53,46.3,2546.85
5056,1325-USMEC,70,99.35,6944.5
5057,0916-QOFDP,14,95.8,1346.3
5058,0628-CNQRM,22,67.5,1544.05
5059,5606-AMZBO,10,78.15,765.15
5060,6199-IPCAO,29,26.1,692.55
5061,7665-TOALD,1,69.6,69.6
5062,0112-QWPNC,49,84.35,4059.35
5063,0324-BRPCJ,68,100.2,6851.65
5064,2777-PHDEI,1,78.05,78.05
5065,5640-CAXOA,30,40.35,1187.05
5066,2235-EZAIK,72,79.2,5401.9
5067,3847-BAERP,10,20.9,247
5068,1196-AMORA,7,73.6,520
5069,4282-YMKNA,9,74.75,706.6
5070,1453-RZFON,1,49.9,49.9
5071,8263-OKETD,20,68.9,1370.35
5072,0670-KDOMA,1,20.25,20.25
5073,2476-YGEFM,29,76,2215.25
5074,8687-BAFGU,1,74,74
5075,0641-EVBOJ,3,82.3,214.4
5076,0829-XXPLX,20,89.4,1871.15
5077,9974-JFBHQ,64,99.15,6171.2
5078,5356-RHIPP,1,20.2,20.2
5079,6624-JDRDS,6,29.45,161.45
5080,0608-JDVEC,50,19.8,1013.2
5081,9780-FKVVF,6,59.15,336.7
5082,1919-RTPQD,7,44.75,333.65
5083,5214-NLTIT,72,90.8,6511.8
5084,3345-PBBFH,8,49.55,393.45
5085,5055-BRMNE,67,106.7,7009.5
5086,9189-JWSHV,24,93.55,2264.05
5087,2190-PHBHR,72,94.45,6921.7
5088,2650-GYRYL,33,19.45,600.25
5089,0746-JTRFU,2,25.05,56.35
5090,5208-FVQKB,70,67.95,4664.15
5091,7184-LRUUR,22,65.25,1441.8
5092,6627-CFOSN,59,99.45,5623.7
5093,3982-JGSFD,36,20.35,695.85
5094,1574-DYCWE,51,19.95,1028.75
5095,7247-XOZPB,53,77.4,4155.95
5096,2466-FCCPT,20,19.7,395.6
5097,6211-WWLTF,63,99.7,6330.4
5098,4826-TZEVA,40,74.8,2971.7
5099,6016-NXBNJ,35,19.15,638
5100,9138-EFSMO,26,78.95,2034.25
5101,0576-WNXXC,27,95.55,2510.2
5102,4632-XJMEX,53,62.85,3419.5
5103,8910-LEDAG,34,71.55,2427.35
5104,3452-GWUIN,19,94.95,1760.25
5105,2716-GFZOR,43,86.1,3551.65
5106,3724-UCSHY,6,19.55,122.9
5107,8626-XHBIE,56,24.8,1424.2
5108,4628-CTTLA,57,39.3,2111.45
5109,3192-LNKRK,34,84.05,2909.95
5110,4439-YRNVD,10,36.25,374
5111,2876-VBBBL,1,20.25,20.25
5112,6834-NXDCA,13,23.9,300.8
5113,2208-UGTGR,56,98.6,5581.05
5114,3005-TYFRD,55,103.65,5676.65
5115,8670-MEFCP,36,92.9,3379.25
5116,3079-BCHLN,47,19.9,942.95
5117,7777-UNYHB,12,20.1,232.4
5118,5597-GLBUC,1,85.45,85.45
5119,7278-CKDNC,24,80.5,2088.45
5120,2748-MYRVK,63,99.9,6137
5121,8450-UYIBU,35,39.85,1434.6
5122,2969-VAPYH,67,60.5,3870
5123,4822-YCXMX,25,84.8,2043.45
5124,7181-OQCUT,21,103.85,2215
5125,8474-UMLNT,13,67.8,842.25
5126,9821-POOTN,35,75.2,2576.2
5127,3836-FZSDJ,71,24.85,1901
5128,9142-XMYJH,29,19.35,601.6
5129,6559-ILWKJ,71,49.35,3515.25
5130,0187-QSXOE,7,89,605.45
5131,7733-UDMTP,57,55,3094.05
5132,2649-HWLYB,65,76.15,4929.55
5133,5214-CHIWJ,27,20.3,595.05
5134,4229-CZMLL,6,74.9,469.8
5135,6904-JLBGY,72,117.35,8436.25
5136,2465-BLLEU,1,19.75,19.75
5137,1685-VAYJF,11,45.2,492
5138,8874-EJNSR,39,25.2,987.95
5139,6917-YACBP,59,89.75,5496.9
5140,5049-MUBWG,26,75,1908.35
5141,4223-WOZCM,2,49.95,107.1
5142,0769-MURVM,72,65.7,4575.35
5143,9253-VIFJQ,65,67.05,4309.55
5144,7030-FZTFM,72,110.9,7922.75
5145,9741-YLNTD,6,87.95,522.35
5146,5917-RYRMG,32,19.8,587.7
5147,5120-ZBLAI,50,75.7,3876.2
5148,1194-BHJYC,61,62.15,3778.85
5149,3663-MITLP,15,101.25,1457.25
5150,0906-QVPMS,72,115.15,8349.45
5151,9025-ZRPVR,9,18.95,185.6
5152,1905-OEILC,1,19.5,19.5
5153,7858-GTZSP,12,86.55,1066.9
5154,3285-UCQVC,37,28.6,973.55
5155,6248-BSHKG,61,20.4,1226.45
5156,4685-TFLLS,18,19.8,342.3
5157,3470-BTGQO,21,45.65,985.05
5158,1209-VFFOC,68,56.4,3948.45
5159,8224-DWCKX,12,73.3,828.05
5160,5482-PLVPE,2,24.35,41.85
5161,4553-DVPZG,62,101.35,6164.7
5162,4902-OHLSK,29,98.65,2862.75
5163,6917-IAYHD,1,33.6,33.6
5164,0495-ZBNGW,5,79.9,343.95
5165,8620-RJPZN,1,20.7,20.7
5166,7572-KPVKK,62,104.05,6590.5
5167,2642-MAWLJ,36,20.25,717.95
5168,2357-COQEK,28,103.3,2890.65
5169,7103-ZGVNT,69,73.7,4885.85
5170,3737-GCSPV,11,96.2,1222.05
5171,2027-WKXMW,63,108.75,6871.7
5172,7137-NAXML,23,20.15,405.6
5173,2428-ZMCTB,10,19.75,208.25
5174,2961-VNFKL,71,25.95,1801.9
5175,1768-HNVGJ,45,70.05,3062.45
5176,6963-KQYQB,70,24.05,1764.75
5177,5934-RMPOV,22,84.75,1816.75
5178,1207-BLKSA,52,23.05,1255.1
5179,4088-YLDSU,55,104.15,5743.05
5180,8316-BBQAY,65,59.95,3921.1
5181,1166-PQLGG,72,19.55,1463.45
5182,3146-JTQHR,10,19.6,189.45
5183,4291-YZODP,7,20.05,96.8
5184,4395-PZMSN,5,85.55,408.5
5185,6427-FEFIG,24,78.6,1846.65
5186,0017-IUDMW,72,116.8,8456.75
5187,8706-HRADD,21,43.55,1011.5
5188,9955-QOPOY,69,60.8,4263.4
5189,4385-ZKVNW,44,54.9,2549.1
5190,5446-DKWYW,61,65.2,3965.05
5191,2034-CGRHZ,24,102.95,2496.7
5192,5797-APWZC,1,90.6,90.6
5193,3683-QKIUE,6,50.8,288.05
5194,4228-ZGYUW,4,90.05,368.1
5195,9031-ZVQPT,72,108.2,7840.6
5196,2990-IAJSV,72,92,6632.75
5197,8107-KNCIM,14,75.1,1013.35
5198,9027-YFHQJ,7,25.05,152.95
5199,5176-LDKUH,48,75.15,3772.65
5200,4644-OBGFZ,55,19.5,1026.35
5201,7926-IJOOU,1,19.3,19.3
5202,6480-YAGIY,45,112.2,5031.85
5203,4029-HPFVY,3,70.3,220.4
5204,7602-DBTOU,71,19.6,1416.5
5205,5345-BMKWB,8,20.25,158.35
5206,3519-ZKXGG,3,75.85,256.6
5207,5457-COLHT,69,80.65,5542.55
5208,6416-TVAIH,1,68.5,68.5
5209,5451-YHYPW,72,115.75,8443.7
5210,5108-ADXWO,11,73.5,791.75
5211,7998-WNZEM,71,80.6,5708.2
5212,3066-RRJIO,1,69.95,69.95
5213,4664-NJCMS,33,59.55,2016.3
5214,0307-BCOPK,16,19.05,326.65
5215,7629-WFGLW,56,95.65,5471.75
5216,2542-HYGIQ,1,19.95,19.95
5217,6715-OFDBP,5,70.05,346.4
5218,5016-LIPDW,57,19.4,1061.6
5219,6481-LXPWL,56,36.1,1971.5
5220,1567-DSCIC,8,94,773.65
5221,2150-UWTFY,22,61.15,1422.05
5222,6124-ACRHJ,1,19.75,19.75
5223,9362-MWODR,40,64.1,2460.35
5224,9975-GPKZU,46,19.75,856.5
5225,9625-RZFUK,63,19.7,1275.85
5226,5153-LXKDT,68,110.2,7467.5
5227,5161-UBZXI,69,106.35,7261.75
5228,1020-JPQOW,56,90.55,5116.6
5229,7919-ZODZZ,10,65.9,660.05
5230,0565-JUPYD,63,104.5,6590.8
5231,6867-ACCZI,24,52.5,1208.15
5232,5939-XAIXZ,19,56.1,1033.9
5233,9054-FOWNV,22,88.75,1885.15
5234,2683-BPJSO,29,84.45,2467.1
5235,2157-MXBJS,13,75.3,989.45
5236,8207-VVMYB,70,26,2006.95
5237,9732-EQMWY,49,99.4,5025
5238,9360-AHGNL,43,109.55,4830.25
5239,1087-UDSIH,3,19.6,59.75
5240,5269-NRGDP,42,73.15,3088.25
5241,6195-MELTI,57,54.65,3134.7
5242,5485-WUYWF,2,66.4,94.55
5243,2121-JAFOM,72,115.55,8312.4
5244,8818-DOPVL,46,104.45,4863.85
5245,2632-UCGVD,66,100.05,6871.9
5246,5445-PZWGX,62,102,6529.25
5247,1227-UDMZR,72,91.15,6637.9
5248,5198-HQAEN,35,89.7,3165.6
5249,9170-CCKOU,17,90.2,1454.15
5250,2167-FQSTQ,72,92.4,6786.1
5251,2819-GWENI,28,19.9,543
5252,1043-YCUTE,56,25.15,1327.15
5253,3814-MLAXC,31,79.85,2404.15
5254,3572-UUHRS,45,18.85,867.3
5255,2692-PFYTJ,1,25.75,25.75
5256,1226-UDFZR,2,49.6,114.7
5257,5955-EPOAZ,6,20.95,109.5
5258,6821-JPCDC,48,97.05,4692.95
5259,8815-LMFLX,25,25.4,546.85
5260,9135-HSWOC,64,19.7,1274.05
5261,8582-KRHPJ,50,35,1782.4
5262,5811-IWXYM,52,101.25,5301.1
5263,7044-YAACC,4,70.2,280.35
5264,8189-XRIKE,32,90.95,2897.95
5265,1506-YJTYT,45,73.85,3371
5266,4123-DVHPH,9,88.05,801.3
5267,6425-YQLLO,66,105.95,6975.25
5268,5442-UTCVD,3,91.85,257.05
5269,2228-BZDEE,54,20.1,1079.45
5270,7734-DBOAI,1,40.1,40.1
5271,2789-CZANW,64,110.3,6997.3
5272,2091-RFFBA,31,73.9,2217.15
5273,2114-MGINA,14,89.8,1129.1
5274,7596-LDUXP,12,85.15,979.05
5275,3740-RLMVT,67,60.95,4119.4
5276,4489-SNOJF,35,72.25,2568.55
5277,2192-OZITF,45,73.55,3349.1
5278,5651-CPDND,10,46,492.1
5279,2186-QZEYA,29,58.55,1718.95
5280,1131-ALZWV,24,24.6,605.25
5281,7729-XBTWX,66,19.75,1344.5
5282,9134-WYRVP,51,86.35,4267.15
5283,3284-SVCRO,45,25.5,1121.05
5284,9732-OUYRN,49,19,918.7
5285,0559-CKHUS,29,19.55,521.8
5286,2931-SVLTV,40,110.1,4469.1
5287,6899-PPEEA,37,96.55,3580.3
5288,7504-UWHNB,25,69.75,1729.35
5289,2582-FFFZR,22,50.6,1073.3
5290,8908-NMQTX,72,65.6,4566.5
5291,2187-LZGPL,7,40.1,293.3
5292,1431-AIDJQ,33,82.1,2603.1
5293,6288-LBEAR,23,79.1,1783.75
5294,4597-NUCQV,24,101.25,2440.15
5295,9019-QVLZD,1,79.55,79.55
5296,8413-YNHNV,69,90.65,6322.1
5297,5808-TOTXO,3,20.55,57.4
5298,4369-NYSCF,56,75.75,4284.65
5299,6333-YDVLT,65,110,7138.65
5300,5324-KTGCG,71,20.85,1539.75
5301,5599-HVLTW,14,80.35,1058.1
5302,7394-LWLYN,2,70.15,123.8
5303,3707-LRWZD,32,84.05,2781.85
5304,6873-UDNLD,40,67.45,2731
5305,2700-LUEVA,1,20.75,20.75
5306,1455-ESIQH,1,89.1,89.1
5307,0958-YHXGP,7,69.9,497.3
5308,1101-SSWAG,15,51.1,711.15
5309,2979-SXESE,17,94.4,1607.2
5310,4013-TLDHQ,19,78.25,1490.95
5311,5743-KHMNA,71,25.55,1898.1
5312,4194-FJARJ,54,60,3273.95
5313,5325-UWTWJ,31,90.55,2929.75
5314,3969-GYXEL,11,76.4,838.7
5315,9208-OLGAQ,18,84.95,1443.65
5316,3244-CQPHU,72,110.1,7746.7
5317,2674-MLXMN,71,99.65,6951.15
5318,9708-HPXWZ,5,45.4,214.75
5319,6992-TKNYO,38,69,2669.45
5320,4468-YDOVK,5,48.65,235.2
5321,3754-DXMRT,2,44.15,92.65
5322,5792-JALQC,52,59.85,3103.25
5323,7130-VTEWQ,8,75.75,606.25
5324,2200-DSAAL,68,80.65,5330.2
5325,4302-ZYFEL,69,20.55,1403.1
5326,9351-LZYGF,42,66.4,2727.8
5327,4366-CTOUZ,50,100.2,5038.45
5328,6121-VZNQB,1,19.1,19.1
5329,7903-CMPEY,1,80.3,80.3
5330,1518-OMDIK,33,44.55,1462.6
5331,6671-NGWON,7,20.35,150.6
5332,0595-ITUDF,64,91.8,5960.5
5333,6996-KNSML,1,74.9,74.9
5334,1955-IBMMB,59,20.2,1192.3
5335,0096-BXERS,6,50.35,314.55
5336,3806-YAZOV,3,18.8,56
5337,7998-ZLXWN,15,20.45,330.8
5338,6253-WRFHY,13,64.75,877.35
5339,9133-AYJZG,23,98.7,2249.1
5340,2675-OTVVJ,31,89.45,2807.65
5341,8680-CGLTP,29,58.75,1696.2
5342,8430-TWCBX,49,20.7,1032.05
5343,5018-GWURO,56,85.6,4902.8
5344,6741-QRLUP,63,80.3,4995.35
5345,4737-HOBAX,63,79.8,5034.05
5346,0537-QYZZN,24,79.85,1857.75
5347,3340-QBBFM,36,54.1,1992.85
5348,1704-NRWYE,9,80.85,751.65
5349,2592-SEIFQ,3,24.75,66.95
5350,8200-KLNYW,21,80.9,1714.95
5351,3372-CDXFJ,13,24.5,343.6
5352,4781-ZXYGU,1,20.15,20.15
5353,7632-YUTXB,25,20.05,520.1
5354,2718-YSKCS,71,19.6,1387.45
5355,9896-UYMIE,66,114.3,7383.7
5356,0853-NWIFK,45,100.3,4483.95
5357,8212-CRQXP,22,80,1706.45
5358,6980-CDGFC,67,20.85,1327.4
5359,7691-XVTZH,68,89.95,5974.3
5360,2520-SGTTA,0,20,
5361,7481-ATQQS,49,90.85,4515.85
5362,2277-VWCNI,4,48.75,179.85
5363,1088-CNNKB,63,80,5040.2
5364,8642-GVWRF,2,79.7,165
5365,1930-BZLHI,21,20.35,422.7
5366,3400-ESFUW,55,57.55,3046.4
5367,5868-YTYKS,1,20.25,20.25
5368,3525-DVKFN,17,19.4,358.05
5369,1482-OXZSY,30,100.4,2936.25
5370,0377-JBKKT,22,57.95,1271.8
5371,5778-BVOFB,9,59.5,530.05
5372,3373-YZZYM,1,19.2,19.2
5373,2057-ZBLPD,21,86.5,1808.7
5374,0228-MAUWC,19,59.55,1144.6
5375,5502-RLUYV,69,103.95,7446.9
5376,0023-HGHWL,1,25.1,25.1
5377,7663-YJHSN,72,103.95,7556.9
5378,4915-BFSXL,70,68.95,4858.7
5379,3086-RUCRN,66,103.1,6595
5380,5215-LNLDJ,7,24.7,149.05
5381,7576-JMYWV,46,110.2,4972.1
5382,9039-RBEEE,39,48.95,1880.85
5383,0257-KXZGU,32,62.45,2045.55
5384,1307-ATKGB,24,89.55,2187.15
5385,8417-FMLZI,6,83.55,477.55
5386,3714-XPXBW,37,78.9,2976.95
5387,1850-AKQEP,8,20.35,178.7
5388,2824-DXNKN,72,71.45,5025.85
5389,5227-JSCFE,71,46.35,3353.4
5390,0848-ZGQIJ,16,94.65,1461.15
5391,3621-CHYVB,57,49.9,2782.4
5392,8042-RNLKO,66,25.45,1699.15
5393,1792-UXAFY,17,89.15,1496.9
5394,5372-FBKBN,21,20.75,452.2
5395,0420-TXVSG,66,66.1,4428.45
5396,6217-TOWGS,17,75.4,1322.55
5397,0515-YPMCW,1,70.45,70.45
5398,0378-XSZPU,58,60.3,3563.8
5399,1045-LTCYT,8,21.05,139.75
5400,1544-JJMYL,27,69.35,1927.3
5401,4636-JGAAI,34,88.85,3000.25
5402,6874-SGLHU,30,97,3021.3
5403,5951-AOFIH,33,66.4,2245.4
5404,4729-XKASR,1,24.75,24.75
5405,3059-NGMXB,14,69.2,944.65
5406,8652-YHIYU,16,79.5,1264.2
5407,5278-PNYOX,49,100.65,4917.75
5408,5449-FIBXJ,19,103.3,2012.7
5409,3486-HOOGQ,70,79.7,5743.3
5410,5061-PBXFW,32,61.4,1864.65
5411,8630-FJLIB,18,69.8,1221.65
5412,3891-NLXJB,37,40.55,1390.85
5413,4749-OJKQU,4,75.65,302.35
5414,0577-WHMEV,16,90.7,1374.9
5415,5453-AXEPF,17,80.5,1336.9
5416,3639-XJHKQ,19,60.6,1297.8
5417,3716-LRGXK,60,101.15,6067.4
5418,2263-SFSQZ,51,24.95,1222.25
5419,9950-MTGYX,28,20.3,487.95
5420,3397-AVTKU,43,60,2548.55
5421,4825-FUREZ,42,20.25,835.5
5422,9837-BMCLM,3,78.5,242.05
5423,2672-OJQZP,1,44.75,44.75
5424,0137-UDEUO,3,19.85,63.75
5425,3134-DSHVC,63,98,6218.45
5426,6161-UUUTA,3,79.9,260.9
5427,7821-DPRQE,68,107.7,7320.9
5428,6543-XRMYR,30,99.7,2967.35
5429,2001-EWBQU,60,104.7,6333.8
5430,4925-LMHOK,15,58.6,939.7
5431,1608-GMEWB,45,93.9,4200.25
5432,6695-AMZUF,70,86.45,5950.2
5433,1455-UGQVH,10,98.5,1037.75
5434,8410-BGQXN,4,19.4,93.4
5435,8280-MQRQN,1,50.45,50.45
5436,1619-YWUBB,68,24.95,1614.9
5437,7611-YKYTC,22,75,1573.95
5438,2037-SGXHH,38,94.65,3624.3
5439,3178-FESZO,1,100.25,100.25
5440,0365-GXEZS,18,78.2,1468.75
5441,0082-OQIQY,29,94.2,2607.6
5442,6087-MVHJH,16,88.45,1422.1
5443,4603-JANFB,1,69.85,69.85
5444,3018-TFTSU,12,81.7,858.6
5445,3606-SBKRY,31,50.05,1523.4
5446,4806-KEXQR,4,79.9,324.3
5447,0667-NSRGI,48,69.55,3435.6
5448,7083-YNSKY,15,25.4,399.6
5449,6893-ODYYE,50,90.1,4549.45
5450,8242-JSVBO,7,44.65,322.5
5451,2479-BRAMR,41,83.75,3273.55
5452,9541-ZPSEA,68,80.35,5375.15
5453,2665-NPTGL,26,98.1,2510.7
5454,1139-WUOAH,57,53.35,3090.05
5455,4693-VWVBO,3,19.55,61.05
5456,7434-SHXLS,1,20.9,20.9
5457,6937-GCDGQ,19,48.95,955.6
5458,0988-JRWWP,3,54.2,140.4
5459,5075-JSDKI,59,24.45,1493.1
5460,7908-QCBCA,1,69.4,69.4
5461,8644-XYTSV,42,40.15,1626.05
5462,6711-FLDFB,7,74.9,541.15
5463,3873-WOSBC,67,25.6,1784.9
5464,7465-ZZRVX,1,70.35,70.35
5465,7975-JMZNT,66,91.7,6075.9
5466,7251-XFOIL,61,89.2,5500.6
5467,4116-IQRFR,4,24.1,73.1
5468,3714-JTVOV,42,74.15,3229.4
5469,8259-DZLIZ,64,53.85,3399.85
5470,0442-ZXKVS,54,115.6,6431.05
5471,7853-WNZSY,1,19.75,19.75
5472,3120-FAZKD,54,24.05,1230.9
5473,8606-OEGQZ,18,25.3,454.65
5474,0225-ZORZP,3,84.3,235.05
5475,4702-IOQDC,1,70.1,70.1
5476,9489-JMTTN,72,89.75,6595.9
5477,0575-CUQOV,60,97.95,5867
5478,0967-BMLBD,11,20,196.35
5479,6178-KFNHS,12,78.3,909.25
5480,2830-LEWOA,61,103.9,6449.15
5481,5006-MXVRN,39,20.7,762.45
5482,1264-BYWMS,55,96.8,5283.95
5483,9658-WYUFB,17,94.4,1617.5
5484,8327-WKMIE,37,20.15,785.75
5485,6917-FIJHC,72,26,1776
5486,5329-KRDTM,72,77.35,5396.25
5487,7797-EJMDP,8,66.05,574.5
5488,3530-VWVGU,22,19.9,400.3
5489,2013-SGDXK,1,84.3,84.3
5490,6368-NWMCE,38,68.15,2656.3
5491,3633-CDBUW,17,80.85,1445.95
5492,0707-HOVVN,70,75.5,5212.65
5493,8580-QVLOC,72,92.45,6440.25
5494,3956-MGXOG,28,80.6,2244.95
5495,9274-UARKJ,15,83.2,1130
5496,4077-HWUYD,72,87.55,6463.15
5497,2012-NWRPA,11,99.55,1131.2
5498,8808-ELEHO,8,81.25,585.95
5499,0103-CSITQ,57,109.4,6252.7
5500,3506-LCJDC,1,19.95,19.95
5501,8671-KKKOS,46,45.55,2062.15
5502,7305-ZWMAJ,30,20.7,587.1
5503,9518-XXBXE,10,75.3,720.45
5504,3934-HXCFZ,23,99.25,2186.4
5505,6578-KRMAW,32,93.4,2979.3
5506,4860-IJUDE,13,73.75,956.65
5507,7666-WKRON,39,80.45,3201.55
5508,9688-YGXVR,44,88.15,3973.2
5509,0423-UDIJQ,9,49.2,447.9
5510,1945-XISKS,67,19.65,1335.2
5511,4910-AQFFX,9,79.35,661.25
5512,2154-KVJFF,15,79.75,1111.85
5513,5360-LJCNJ,71,105.15,7555
5514,2607-FBDFF,1,49,49
5515,9647-ERGBE,30,100.05,3046.15
5516,3428-XZMAZ,1,69.35,69.35
5517,1100-DDVRV,17,49.8,836.35
5518,0378-TOVMS,3,85.8,272.2
5519,4355-HBJHH,67,79.7,5293.4
5520,6728-WYQBC,1,20.95,20.95
5521,9058-CBREO,1,50.55,50.55
5522,9029-FEGVJ,32,79.3,2570
5523,7216-KAOID,41,19.5,798.2
5524,0318-QUUOB,1,80.55,80.55
5525,6145-NNPNO,1,44.15,44.15
5526,5520-FVEWJ,12,84.5,916.9
5527,5339-TJFEK,62,105.5,6487.2
5528,5572-ZDXHY,22,84.3,1855.65
5529,2074-GUHPQ,17,92.7,1556.85
5530,4625-XMOYM,72,26.25,1988.05
5531,5827-MWCZK,56,96.95,5432.2
5532,1385-TQOZW,9,20.45,147.55
5533,5914-XRFQB,72,115.8,8424.9
5534,4329-YPDDQ,20,108.2,2203.7
5535,4804-NCPET,19,20.2,387.4
5536,3750-CKVKH,2,67.75,116.65
5537,5944-UGLLK,53,54.9,3045.75
